acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.8270000000000001,['Trío Los Chamas'],0.578,657450,0.43799999999999994,0,01gBTmuq3AFoUgTYuETwK4,0.0,7,0.851,-11.342,1,Que Siga la Jarana,0,1932-01-01,0.145,139.109,0.821,1932
0.945,"['Francisco Canaro', 'Agustín Irusta']",0.5670000000000001,193493,0.562,0,02tf4vrkTFIJSxvpJOcg8t,0.0699,5,0.716,-5.525,1,Dama Española - Remasterizado,0,1932-12-19,0.0384,128.2,0.871,1932
0.496,['Tushar Dutta'],0.48100000000000004,196667,0.40700000000000003,0,03fMdMETyL37yr9mLbX0XV,0.0,3,0.105,-12.008,0,Jodi Chand Jaage,0,1932-12-01,0.0494,83.463,0.563,1932
0.9940000000000001,"['Jack Teagarden', 'Red Nichols & His Five Pennies']",0.703,162040,0.33399999999999996,0,05LiDwMstYbEYcxAxCmDez,0.0073700000000000015,5,0.125,-12.897,1,"On Revival Day, Part 1 34627-B",0,1932-12-06,0.374,120.75399999999999,0.922,1932
0.991,"['Francisco Canaro', 'Ernesto Fama']",0.784,171493,0.385,0,05c4YHijFjC2VNiRlgepif,0.647,5,0.439,-9.675,1,Por Tu Amor - Remasterizado,0,1932-12-26,0.069,133.305,0.96,1932
0.978,"['Francisco Canaro', 'Felix Gutierrez']",0.316,178507,0.625,0,06sT0JbR2yp52oVfW0hmYY,0.435,4,0.848,-9.103,0,La Bordadora de San Telmo - Remasterizado,0,1932-12-26,0.142,181.18200000000002,0.5920000000000001,1932
0.988,['Angurbala Devi'],0.59,187667,0.20800000000000002,0,07gDfDbfUggje6J7UMnqf1,0.326,10,0.183,-12.16,0,Sakhi Saper Moni Buke Kore,0,1932-12-01,0.0469,109.70299999999999,0.321,1932
0.583,['Tadeusz Dolega Mostowicz'],0.61,153200,0.19899999999999998,0,08XsSWauIPO7Pp7hIgaaS0,0.0,1,0.175,-23.729,1,Chapter 10.10 - Kariera Nikodema Dyzmy,0,1932-12-23,0.955,84.682,0.637,1932
0.98,['Marcel Pagnol'],0.632,210840,0.141,0,08w5JMi9hDQQJmu7dngxIt,0.0,5,0.132,-19.868,0,"Sans Pierre Fresnay, ni Alida Rouffe - Préface inédite 1961",0,1932,0.955,84.42,0.604,1932
0.693,['Tadeusz Dolega Mostowicz'],0.603,132000,0.265,0,09eML6VTpMgS8Xl6Pc6X4V,1.0800000000000003e-05,1,0.145,-21.445999999999998,1,Chapter 19.5 - Kariera Nikodema Dyzmy,0,1932-12-23,0.9670000000000001,66.542,0.645,1932
0.425,['Tadeusz Dolega Mostowicz'],0.5589999999999999,126200,0.157,0,0AZIPCKS1Bar3ibiAz95X0,1.33e-06,5,0.21899999999999997,-25.214000000000002,0,Chapter 8.13 - Kariera Nikodema Dyzmy,0,1932-12-23,0.9590000000000001,59.523999999999994,0.494,1932
0.971,['Ignacio Corsini'],0.644,135067,0.21,0,0BBPYOqI1sbPOVJcVbruRx,0.0,11,0.109,-16.284000000000002,0,Los Jazmines de San Ignacio - Remasterizado,2,1932-06-25,0.0961,79.39699999999998,0.737,1932
0.9890000000000001,['Ignacio Corsini'],0.618,136187,0.172,0,0BXILisffSrXG3Zf0Xynp5,0.0,4,0.562,-17.785999999999994,0,Quien Hubiera Dicho - Remasterizado,0,1932-06-25,0.149,110.647,0.8220000000000001,1932
0.9470000000000001,['Gilles & Julien'],0.653,197695,0.253,0,0CM9KqtrFPG6zv1hHZml3Q,0.0,2,0.14300000000000002,-14.581,1,Dollar,0,1932,0.27699999999999997,79.748,0.433,1932
0.9940000000000001,['Val Rosing'],0.478,176160,0.152,0,0Cyy8X4HYaOIyC9TOE4Y7G,0.0009789999999999998,7,0.0763,-12.668,1,A Street In Old Seville,0,1932-01-02,0.0733,198.81599999999997,0.546,1932
0.88,['Fred Buscaglione'],0.586,146627,0.5660000000000001,0,0Dg9RljBGiHvmsgmKLDK58,0.0,0,0.165,-9.96,0,Che bambola,0,1932,0.177,140.22799999999998,0.5329999999999999,1932
0.466,['Tadeusz Dolega Mostowicz'],0.7170000000000001,125900,0.264,0,0Dk12y9fpyRCMNDX0Vo1nB,0.0,1,0.106,-22.846999999999998,1,Chapter 3.2 - Kariera Nikodema Dyzmy,0,1932-12-23,0.965,62.978,0.675,1932
0.44299999999999995,['Tadeusz Dolega Mostowicz'],0.7170000000000001,130800,0.263,0,0DoefORB6kQp1SKD6BPL8q,0.0,9,0.17800000000000002,-21.336,0,Chapter 9.2 - Kariera Nikodema Dyzmy,0,1932-12-23,0.934,116.387,0.767,1932
0.349,['Tadeusz Dolega Mostowicz'],0.6920000000000001,126100,0.193,0,0DrtPg4JUosTRGtQ1feJAU,0.0,0,0.326,-23.776,1,Chapter 1.8 - Kariera Nikodema Dyzmy,0,1932-12-23,0.951,132.406,0.552,1932
0.297,['Tadeusz Dolega Mostowicz'],0.721,126200,0.20199999999999999,0,0ECUxBXVe5JxJ6H2UqefiM,0.0,9,0.212,-21.719,0,Chapter 20.7 - Kariera Nikodema Dyzmy,0,1932-12-23,0.963,83.41,0.598,1932
0.565,['Tadeusz Dolega Mostowicz'],0.619,132700,0.256,0,0EcVAgsknHkH28RnmnaKqv,0.0,9,0.231,-20.436,0,Chapter 25.8 - Kariera Nikodema Dyzmy,0,1932-12-23,0.9640000000000001,175.632,0.78,1932
0.978,"['Jack Teagarden', 'Red Nichols & His Five Pennies']",0.62,194987,0.16399999999999998,0,0Er8COsUgJiV9debRzlifn,0.91,7,0.136,-15.231,1,Peg O' My Heart 33304-A,0,1932-12-06,0.0479,106.694,0.484,1932
0.883,['Alibert'],0.703,182230,0.292,0,0G6QZaw7FEyamQ1VWZVCJC,0.0,7,0.0605,-14.0,1,Tout Le Pays L'a Su,0,1932,0.521,137.806,0.86,1932
0.996,['K Mullick'],0.406,189640,0.0346,0,0GTw8VXRc3N2L8nbfQIh8i,0.672,2,0.174,-23.362,1,Giri Gouri Amar Esechhilo,0,1932-12-01,0.0691,80.024,0.552,1932
0.428,['Tadeusz Dolega Mostowicz'],0.7190000000000001,128800,0.22899999999999998,0,0Gw0S4EYT6CynuhF19qFJt,2.67e-06,2,0.11900000000000001,-21.855999999999998,1,Chapter 13.5 - Kariera Nikodema Dyzmy,0,1932-12-23,0.96,61.037,0.613,1932
0.524,['Tadeusz Dolega Mostowicz'],0.701,134900,0.262,0,0Gw9ORZze0l1EfXR3HzeLF,0.0,6,0.28800000000000003,-23.116999999999997,1,Chapter 18.2 - Kariera Nikodema Dyzmy,0,1932-12-23,0.9590000000000001,90.791,0.755,1932
0.9890000000000001,['Giacomo Rondinella'],0.349,201427,0.142,0,0H4eCtqTmKRTJd7dKLGlO5,3.79e-05,0,0.273,-12.579,1,Malafemmena,0,1932,0.0548,84.898,0.18600000000000005,1932
0.47100000000000003,['Tadeusz Dolega Mostowicz'],0.6890000000000001,133220,0.27,0,0IXWEJvEMtlJxKhYHO8ZJj,6.41e-06,1,0.35100000000000003,-21.686,1,Chapter 15.16 & Chapter 16.1 - Kariera Nikodema Dyzmy,0,1932-12-23,0.951,103.926,0.40700000000000003,1932
0.951,['Francisco Canaro'],0.639,174000,0.25,0,0JUfRvrt86213e8iWCY7wi,0.603,2,0.114,-11.073,1,He Visto Llorar a un Hombre - Instrumental (Remasterizado),0,1932-12-26,0.064,120.705,0.789,1932
0.32,['Tadeusz Dolega Mostowicz'],0.633,151700,0.306,0,0Kap6800FQzidKmNRerDrz,0.0,0,0.174,-19.319000000000006,1,Chapter 15.15 - Kariera Nikodema Dyzmy,0,1932-12-23,0.961,166.96400000000003,0.6679999999999999,1932
0.9790000000000001,['Fred Astaire'],0.517,187760,0.28300000000000003,0,0L0CUdK5Q3oyOrgW3cndtT,4.3e-05,7,0.44299999999999995,-11.982999999999999,1,A Fine Romance - Alternate Take,2,1932,0.0364,90.833,0.527,1932
0.987,"['Francisco Canaro', 'Agustín Irusta']",0.32799999999999996,297493,0.253,0,0LyWP9n2fsJwzilAMK1RrK,0.000454,4,0.369,-11.752,0,El Jardín del Amor - Remasterizado,1,1932-12-26,0.0387,166.46099999999996,0.6,1932
0.981,['Marcel Pagnol'],0.7120000000000001,220907,0.136,0,0P722JELhKMTcuNAUY5eod,0.0,6,0.11599999999999999,-21.345,0,"Harry Baur jouera César, la générale",0,1932,0.9470000000000001,83.051,0.7120000000000001,1932
0.981,"['Marcel Pagnol', 'Charpin', 'Raimu', 'Oriane Demazis']",0.555,483693,0.685,0,0RIQG7hbrIozJATpHhE8Nt,0.0,2,0.205,-11.755999999999998,1,"Acte 2, scène 8",0,1932,0.932,84.166,0.45899999999999996,1932
0.966,"['Jack Teagarden', 'Red Nichols & His Five Pennies']",0.6459999999999999,183133,0.182,0,0S1zBoOOSRXuHLSrsndkoo,0.895,2,0.0868,-15.741,1,Shim-Me-Sha-Wabble 33334-A,0,1932-12-06,0.165,187.37400000000002,0.591,1932
0.973,"['Francisco Canaro', 'Agustín Irusta']",0.669,195507,0.45899999999999996,0,0SVGAh8Icn2Z5dKgSNwVoq,0.000616,1,0.87,-4.922,1,Mi Provinciana - Remasterizado,0,1932-12-26,0.0666,116.98100000000001,0.7959999999999999,1932
0.995,['K Mullick'],0.34600000000000003,186440,0.0513,0,0TCz64pnINYO4QWCAUd4g7,0.563,6,0.23,-26.085,1,Nabami Nishi Pohalo,0,1932-12-01,0.0562,82.243,0.3,1932
0.987,['Val Rosing'],0.562,200747,0.114,0,0TDxxlWiNmpYOB0CO8qdiL,0.156,10,0.11900000000000001,-13.423,1,East of the Sun,0,1932-01-02,0.0442,104.48200000000001,0.196,1932
0.479,['Tadeusz Dolega Mostowicz'],0.619,127800,0.2,0,0TalQsdRTlXlO4yYBkiq4D,2.9199999999999998e-05,7,0.21899999999999997,-22.608,0,Chapter 18.14 - Kariera Nikodema Dyzmy,0,1932-12-23,0.9570000000000001,81.061,0.735,1932
0.961,"[""Anita O'Day"", 'Gene Krupa & His Orchestra', 'Roy Eldridge']",0.57,187507,0.523,0,0Tsn9PfXd72ag1EEBDPk5v,0.005679999999999999,8,0.0543,-5.5310000000000015,1,Thanks For The Boogie Ride,1,1932,0.07200000000000001,76.27199999999998,0.7829999999999999,1932
0.498,['Tadeusz Dolega Mostowicz'],0.6409999999999999,131000,0.252,0,0UXO1ey4nQTCkcwtubCIDT,0.0,1,0.171,-20.736,1,Chapter 22.5 - Kariera Nikodema Dyzmy,0,1932-12-23,0.9640000000000001,159.784,0.607,1932
0.915,['Val Rosing'],0.738,175507,0.674,0,0WtUs4owNV49ISjVGU7Vma,0.139,6,0.26899999999999996,-7.626,1,You Are Driving Me Crazy,0,1932-01-02,0.0526,108.556,0.604,1932
0.633,['Tadeusz Dolega Mostowicz'],0.737,131900,0.20600000000000002,0,0XG7FjOJuAxaeBR0iA3zkU,0.0,6,0.285,-23.705,1,Chapter 10.3 - Kariera Nikodema Dyzmy,0,1932-12-23,0.961,59.157,0.72,1932
0.972,"['Jack Teagarden', 'Red Nichols & His Five Pennies']",0.624,182507,0.177,0,0XgnVKChNkPy55B8AWJqQl,0.9129999999999999,2,0.068,-16.314,1,Shim-Me-Sha-Wabble 33334-B,1,1932-12-06,0.13699999999999998,187.84900000000002,0.4920000000000001,1932
0.992,['alejandro ramirez silva'],0.5479999999999999,159021,0.14,0,0Yyq9mZ5M7ZXRJQpI03BMB,0.9179999999999999,0,0.171,-19.317999999999998,0,Danza cubana no.3: Serenata melancolica,0,1932-04-25,0.0612,114.82799999999999,0.11,1932
0.862,['Cab Calloway'],0.511,194173,0.413,0,0aCOpS85Zj5FFqCiQcRmAZ,0.0,0,0.57,-8.187000000000001,1,Minnie The Moocher's Wedding Day,1,1932,0.102,96.055,0.429,1932
0.515,['Tadeusz Dolega Mostowicz'],0.696,137000,0.21899999999999997,0,0cGb3QFNDjd5Ml7iKds5M9,0.0,1,0.13,-23.028000000000002,1,Chapter 1.6 - Kariera Nikodema Dyzmy,0,1932-12-23,0.958,106.345,0.547,1932
0.534,['Tadeusz Dolega Mostowicz'],0.716,147300,0.273,0,0d98DcKRLzsK96EfVsJUwl,3.52e-06,6,0.248,-22.154,0,Chapter 3.6 - Kariera Nikodema Dyzmy,0,1932-12-23,0.963,77.96,0.708,1932
0.9670000000000001,['Ignacio Corsini'],0.47200000000000003,196240,0.23,0,0dzD5FVlNy63HwYZid4N5K,1.2e-05,11,0.125,-19.153,0,El Trovador - Remasterizado,0,1932-06-25,0.0784,175.453,0.669,1932
0.552,['Tadeusz Dolega Mostowicz'],0.6659999999999999,131300,0.217,0,0ezEv2Xffi8swTyImMjY9f,0.0,1,0.145,-22.589000000000002,1,Chapter 9.7 - Kariera Nikodema Dyzmy,0,1932-12-23,0.9590000000000001,60.777,0.6659999999999999,1932
0.987,"['Francisco Canaro', 'Ernesto Fama']",0.602,190493,0.428,0,0fRYo4qS6bTDWSng6Bysvb,0.267,2,0.188,-11.104000000000001,1,Me Enamoré una Vez - Remasterizado,0,1932-12-26,0.0684,80.892,0.9620000000000001,1932
0.853,['Elsa Merlini & Enrico Viarisio'],0.525,154560,0.685,0,0fZrMAH0BVF1iXVw21cPsd,0.00041799999999999997,2,0.266,-9.062000000000001,0,L'Amore È Un Pizzicore,3,1932,0.14300000000000002,153.526,0.83,1932
0.972,['Val Rosing'],0.431,184227,0.132,0,0fuXAzKEdw56ZJFuq8BCkF,0.0145,0,0.115,-12.05,1,Please,0,1932-01-02,0.0853,63.931999999999995,0.253,1932
0.9690000000000001,['Francisco Canaro'],0.732,166000,0.475,0,0gLFLowAzId5FMk5pR2ZdS,0.428,11,0.166,-4.615,0,Pan Duro - Instrumental (Remasterizado),0,1932-12-19,0.0497,118.59700000000001,0.956,1932
0.978,"['Charpin', 'Oriane Demazis', 'Mouries']",0.581,543760,0.551,0,0glULq7EtviZ8P5g9UM5fb,0.0,8,0.239,-11.967,1,"Acte 2, scène 6",0,1932,0.9359999999999999,84.81700000000002,0.414,1932
0.551,['Tadeusz Dolega Mostowicz'],0.797,126500,0.23800000000000002,0,0hE9M1FNRunxRL8aVunR5e,1.12e-06,7,0.12300000000000001,-21.824,0,Chapter 6.7 - Kariera Nikodema Dyzmy,0,1932-12-23,0.958,59.297,0.728,1932
0.9590000000000001,"['Jack Teagarden', 'Red Nichols & His Five Pennies']",0.872,180413,0.41100000000000003,0,0hZBYriaxd5pA0RUz3obPm,0.855,0,0.0799,-14.594000000000001,0,I Want To Be Happy,0,1932-12-06,0.0472,118.609,0.919,1932
0.57,['Tadeusz Dolega Mostowicz'],0.655,137729,0.264,0,0ii5fCmkU0yO8e9YZ3QA4K,0.0,0,0.133,-21.926,1,Chapter 24.5 & Chapter 25.1 - Kariera Nikodema Dyzmy,0,1932-12-23,0.961,66.73,0.597,1932
0.9890000000000001,"['Francisco Canaro', 'Ernesto Fama']",0.777,161000,0.38299999999999995,0,0iuXbJZ0dQ08XvwoFLAKg1,0.00475,2,0.126,-7.599,0,Dos Amores - Remasterizado,0,1932-12-26,0.0644,122.49600000000001,0.893,1932
0.855,"['Jack Teagarden', 'Red Nichols & His Five Pennies']",0.573,187773,0.218,0,0jLpTcgYYVVF4bHvjdJaxU,0.499,3,0.0483,-14.546,1,Sweet and Hot,2,1932-12-06,0.48,207.265,0.925,1932
0.5670000000000001,['Tadeusz Dolega Mostowicz'],0.647,126900,0.226,0,0mdAellWJVNpcvPiBdd3h4,0.000267,0,0.14400000000000002,-22.41800000000001,1,Chapter 4.10 - Kariera Nikodema Dyzmy,0,1932-12-23,0.96,146.127,0.563,1932
0.987,['Ignacio Corsini'],0.7070000000000001,160880,0.192,0,0mvi2CB7ykKpPvh5lWH1nz,6.07e-06,5,0.0922,-17.405,1,Amargor - Remasterizado,0,1932-06-25,0.252,118.932,0.528,1932
0.551,['Tadeusz Dolega Mostowicz'],0.715,150800,0.24100000000000002,0,0n1KcDpQAcbeKYwZeWMCKv,0.0,1,0.299,-20.978,1,Chapter 3.12 - Kariera Nikodema Dyzmy,0,1932-12-23,0.9540000000000001,115.09200000000001,0.705,1932
0.9740000000000001,['Vittorio De Sica & Elsa Merlini'],0.75,171693,0.3720000000000001,0,0owB0ugeZIWJoSwoqWFogs,0.000202,0,0.12300000000000001,-10.485,1,Dammi Un Bacio E Ti Dico Di Si,3,1932,0.0527,108.007,0.7170000000000001,1932
0.66,['Tadeusz Dolega Mostowicz'],0.6509999999999999,129300,0.245,0,0owwTXmHUE8pOobsaNlqFW,0.0,9,0.239,-20.502,0,Chapter 11.10 - Kariera Nikodema Dyzmy,0,1932-12-23,0.9640000000000001,155.282,0.688,1932
0.38,['Tadeusz Dolega Mostowicz'],0.62,126900,0.21100000000000002,0,0pVIZj4W6OWDg61PtPMQzQ,1.9e-06,1,0.201,-21.098000000000006,1,Chapter 14.2 - Kariera Nikodema Dyzmy,0,1932-12-23,0.9620000000000001,78.77600000000002,0.47600000000000003,1932
0.9740000000000001,['Clara Jaione'],0.684,154467,0.483,0,0qBk29LwwpIkK4yBwyOoGP,0.000785,7,0.18100000000000002,-12.267999999999999,1,I cadetti di Guascogna,0,1932,0.061,119.617,0.778,1932
0.9690000000000001,['Govindrao Tembe'],0.583,202453,0.294,0,0qC2t4xOKL2XppDhABJi7X,0.10300000000000001,3,0.222,-6.1679999999999975,1,Divya Mahendra Padana,0,1932-12-31,0.0481,104.58,0.503,1932
0.993,"['Francisco Canaro', 'Agustín Irusta']",0.488,187507,0.45399999999999996,0,0qQqj8wjrDtiGPfoIPvfEf,0.00314,0,0.2,-9.57,1,Yo Te Pido Que Me Mires - Remasterizado,0,1932-12-26,0.134,169.303,0.721,1932
0.976,['Govindrao Tembe'],0.309,232327,0.374,0,0reHGDd8HQdFlqGSNt7V0l,0.972,2,0.39,-14.6,1,Satwapalana Vina Nahi,0,1932-12-31,0.127,66.628,0.451,1932
0.609,['Tadeusz Dolega Mostowicz'],0.6990000000000001,143500,0.218,0,0srYGqtvvyT4l5BMNO1S6r,5.85e-06,1,0.305,-23.011999999999997,1,Chapter 6.8 - Kariera Nikodema Dyzmy,0,1932-12-23,0.9440000000000001,129.19799999999998,0.6809999999999999,1932
0.968,['Francisco Canaro'],0.657,167493,0.557,0,0t2MonCYTuTa3jgV2f27fR,0.282,7,0.363,-4.922,0,Pa' Mi Es Igual - Instrumental (Remasterizado),0,1932-12-26,0.0749,117.554,0.8440000000000001,1932
0.966,['Fred Astaire'],0.733,165853,0.263,0,0v6AHIeIAzKxRj9YwktgC4,3.9299999999999986e-05,9,0.0619,-12.091,0,They All Laughed,2,1932,0.0829,98.031,0.633,1932
0.735,"['Francisco Canaro', 'Agustín Irusta']",0.621,223507,0.4,0,0v73V7VuLgopjjCQJOoiwr,0.0,1,0.335,-10.87,1,Vito Dumas Habla al Pueblo de Su Patria - Remasterizado,0,1932-12-26,0.414,112.626,0.496,1932
0.9420000000000001,['Galatasaray İz Cazı Ork.'],0.38799999999999996,192687,0.461,0,0wQU4S64uwZLRgl9lg8sN8,0.9740000000000001,7,0.804,-9.652999999999999,1,Yalan Tango,0,1932-04-16,0.0451,107.588,0.6509999999999999,1932
0.981,['Marie Dubas'],0.626,101100,0.0517,0,0yBWvjHC01OheGqeOsJZEv,1.35e-06,4,0.19,-18.572,1,Le Doux Caboulot,0,1932,0.0634,75.509,0.633,1932
0.768,['Giorgio Consolini'],0.41,176547,0.363,0,0yEe3v93IyBq8aJOePP7Ey,0.0,4,0.261,-8.591000000000001,0,Credimi,0,1932,0.03,100.046,0.424,1932
0.871,['Mantu Rani'],0.525,196027,0.142,0,0ycRwizao870cDZAb3wJFg,2.0600000000000006e-05,4,0.68,-10.585,1,Banshi Ke Bajay Bone,0,1932-12-01,0.0712,98.15299999999999,0.271,1932
0.937,['Dranem'],0.8340000000000001,166394,0.242,0,0z7j5uWBP6DdfjKnPgKZvh,0.0,6,0.139,-12.418,1,La Biguine,0,1932,0.129,92.524,0.693,1932
0.562,['Tadeusz Dolega Mostowicz'],0.6829999999999999,133080,0.281,0,0zL13X5ej9RR6yeW6PcFoI,3.9399999999999995e-05,0,0.11800000000000001,-22.678,1,Chapter 6.17 & Chapter 7.1 - Kariera Nikodema Dyzmy,0,1932-12-23,0.958,136.826,0.262,1932
0.953,['Maurice Chevalier'],0.514,138716,0.14,0,11k9BzpecUXyTBiFWHd8Oz,0.0,8,0.159,-13.572000000000001,1,Paris Je T'aime D'amour,0,1932,0.0425,74.679,0.578,1932
0.884,"['Jack Teagarden', 'Red Nichols & His Five Pennies']",0.725,171040,0.387,0,12aWkIX0szWU0NkmOcgJw8,0.887,8,0.0952,-15.21,1,Sweet Georgia Brown,0,1932-12-06,0.0532,124.745,0.5920000000000001,1932
0.5770000000000001,['Tadeusz Dolega Mostowicz'],0.755,134700,0.248,0,13iuTnsdA4vF4Z8Ov4ukgh,0.0,1,0.136,-21.496,1,Chapter 12.5 - Kariera Nikodema Dyzmy,0,1932-12-23,0.9590000000000001,86.35799999999998,0.725,1932
0.8690000000000001,['Mrinal Kanti Ghosh'],0.677,204213,0.5660000000000001,0,13sYAqYqcuhxaUDpdzrKXN,0.0,2,0.21100000000000002,-7.876,0,Jater Naame Bajjati,0,1932-12-01,0.0788,123.184,0.655,1932
0.9570000000000001,"['Francisco Canaro', 'Agustín Irusta']",0.682,193507,0.578,0,14KGmYbBEf6SeT49JDNI1M,0.142,2,0.816,-5.285,1,Encanto - Remasterizado,0,1932-12-26,0.0641,119.713,0.8740000000000001,1932
0.507,['Fred Astaire'],0.732,150747,0.5539999999999999,0,14mZWfp9EiHT8QlrabHuD1,0.11199999999999999,0,0.245,-10.665,1,Shall We Dance,4,1932,0.414,122.04799999999999,0.778,1932
0.18,['Tadeusz Dolega Mostowicz'],0.65,138400,0.248,0,15F0ZIEQbHWgP6oWrzTZJh,3.47e-05,1,0.0817,-22.566,1,Chapter 18.6 - Kariera Nikodema Dyzmy,0,1932-12-23,0.925,95.95700000000001,0.698,1932
0.491,['Tadeusz Dolega Mostowicz'],0.7120000000000001,143700,0.24100000000000002,0,15ckiLmoxZnmDr3w577PyO,4.74e-06,0,0.11199999999999999,-21.805,1,Chapter 22.2 - Kariera Nikodema Dyzmy,0,1932-12-23,0.94,126.117,0.6709999999999999,1932
0.955,"['Francisco Canaro', 'Felix Gutierrez']",0.6890000000000001,155000,0.366,0,15wINqjEv1eS6WgndntUQH,0.114,2,0.21,-6.438,0,Esperanza - Remasterizado,0,1932-12-26,0.0702,127.626,0.8320000000000001,1932
0.9640000000000001,"['Marcel Pagnol', 'Charpin', 'Mouries', 'Vattier', 'Raimu', 'Oriane Demazis']",0.496,116093,0.537,0,16OBBo1v60cAkmkm9Oi43m,0.0,8,0.185,-14.87,1,"Acte 1, scènes 10, 11, 12",0,1932,0.8740000000000001,156.477,0.623,1932
0.615,['Tadeusz Dolega Mostowicz'],0.7090000000000001,125400,0.304,0,1718uZxwDsrTddSnTHbx5f,1.18e-06,1,0.165,-22.299,1,Chapter 2.9 & Chapter 3.1 - Kariera Nikodema Dyzmy,0,1932-12-23,0.9640000000000001,80.423,0.29100000000000004,1932
0.621,['Tadeusz Dolega Mostowicz'],0.757,132700,0.24100000000000002,0,18VwTzCjnZQ6TpIaTvD5cQ,0.0,5,0.182,-21.340999999999998,1,Chapter 11.2 - Kariera Nikodema Dyzmy,0,1932-12-23,0.9640000000000001,48.736000000000004,0.625,1932
0.625,['Tadeusz Dolega Mostowicz'],0.6579999999999999,135600,0.307,0,1B9LVAkhsgLWVCyRLfsMfW,2.9999999999999997e-05,1,0.308,-21.66,1,Chapter 5.8 - Kariera Nikodema Dyzmy,0,1932-12-23,0.958,80.632,0.682,1932
0.975,"['Francisco Canaro', 'Agustín Irusta']",0.83,186507,0.5479999999999999,0,1BSfE523O819bHCuJ7DOKG,0.0,5,0.16,-4.364,1,Vito Dumas - Remasterizado,0,1932-12-26,0.115,121.544,0.76,1932
0.9940000000000001,['Krishna Chandra Dey'],0.41,182400,0.21,0,1BgcE0GnJDIDEoj0plflfT,0.953,6,0.21100000000000002,-16.776,1,Phire Chalo Phire Chalo,0,1932-12-31,0.0593,69.86,0.491,1932
0.981,['alejandro ramirez silva'],0.42,208393,0.141,0,1C0jn7X0bGNb51EP9yqGsP,0.897,9,0.149,-16.476,0,Granada,0,1932-04-25,0.0711,152.995,0.215,1932
0.6920000000000001,['Cocktail de Nervios'],0.598,296295,0.235,0,1DaPOHf2kQ460Y6tZu5EWS,0.9540000000000001,1,0.0858,-18.04,1,Corner Pocket,0,1932,0.057,143.474,0.701,1932
0.9690000000000001,"['Jack Teagarden', 'Red Nichols & His Five Pennies']",0.7040000000000001,197387,0.251,0,1DpMC91eIpvtCXskS9BYuC,0.903,8,0.0968,-15.919,1,Dinah,1,1932-12-06,0.0795,127.685,0.8640000000000001,1932
0.9590000000000001,"['Francisco Canaro', 'Ernesto Fama']",0.7859999999999999,169000,0.225,0,1E9hnyjlilLVj2BBfErffP,0.22699999999999998,7,0.042,-6.937,1,"Bernabe, La Fiera - Remasterizado",0,1932-12-26,0.073,128.453,0.8340000000000001,1932
0.607,['Tadeusz Dolega Mostowicz'],0.625,129100,0.244,0,1ENlorrxysZiHkEEzuAqAf,0.0,5,0.292,-21.81900000000001,0,Chapter 13.6 - Kariera Nikodema Dyzmy,0,1932-12-23,0.965,83.04,0.528,1932
0.528,['Tadeusz Dolega Mostowicz'],0.639,126400,0.22899999999999998,0,1EVNEuERmv1gIsUAYQgSeP,1.49e-05,0,0.154,-23.752,1,Chapter 1.5 - Kariera Nikodema Dyzmy,0,1932-12-23,0.956,148.566,0.564,1932
0.963,['Claudio Villa'],0.395,160840,0.205,0,1FVIrN4ZgbtzhtJb86kWaW,5.4299999999999985e-05,5,0.3,-11.8,1,Luna rossa,0,1932,0.034,110.53399999999999,0.285,1932
0.995,['Carlo Buti'],0.483,162067,0.0774,0,1I9BYCCuiHd0iobhO1UaWX,0.00329,5,0.0782,-15.245,1,Violino Tzigano,3,1932,0.076,80.851,0.426,1932
0.991,"['Francisco Canaro', 'Ernesto Fama']",0.5479999999999999,199000,0.332,0,1JtZLULKJdsFxC4sUncYv7,0.00456,2,0.574,-8.328,0,Te Quiero - Remasterizado,0,1932-12-26,0.0507,121.03,0.7340000000000001,1932
0.638,['Tadeusz Dolega Mostowicz'],0.679,133700,0.24,0,1KYBaWvGoexVQgJA2fBcoE,3.65e-05,1,0.353,-23.01,1,Chapter 6.13 - Kariera Nikodema Dyzmy,0,1932-12-23,0.9590000000000001,105.199,0.73,1932
0.948,"['Francisco Canaro', 'Agustín Irusta']",0.688,161507,0.252,0,1KtAqsgmO5OUnhpCcGPKjN,0.5539999999999999,9,0.125,-10.532,1,Sube y Baja - Instrumental (Remasterizado),0,1932-12-26,0.0547,122.266,0.948,1932
0.9890000000000001,"['Francisco Canaro', 'Agustín Irusta']",0.629,174000,0.792,0,1LmmGNlO7JSpbfORvJbXXP,0.0711,7,0.627,-5.66,1,"Cule, Cule - Remasterizado",0,1932-12-26,0.105,96.095,0.968,1932
0.97,['Galatasaray İz Cazı Ork.'],0.322,200107,0.4320000000000001,0,1MUcIB8ZBmOz8Mrt52sJVU,0.9129999999999999,2,0.757,-9.657,1,Rüya Tango,0,1932-04-16,0.0448,105.436,0.7170000000000001,1932
0.985,['Francisco Canaro'],0.8420000000000001,156493,0.305,0,1MtROFDUqa9XXbOsPTox6i,0.556,2,0.17800000000000002,-6.928999999999999,1,Pura Milonga - Instrumental (Remasterizado),0,1932-12-26,0.0907,125.76700000000001,0.79,1932
